generated matrix: 100x10, nnz: 200, specified sparsity: 0.800, max sparsity: 0.900 , actual sparsity: 0.800
generated matrix: 200x50, nnz: 750, specified sparsity: 0.925, max sparsity: 0.980 , actual sparsity: 0.925
generated matrix: 200x50, nnz: 750, specified sparsity: 0.925, max sparsity: 0.980 , actual sparsity: 0.925
generated matrix: 200x50, nnz: 750, specified sparsity: 0.925, max sparsity: 0.980 , actual sparsity: 0.925
generated matrix: 200x50, nnz: 750, specified sparsity: 0.925, max sparsity: 0.980 , actual sparsity: 0.925
generated matrix: 200x50, nnz: 500, specified sparsity: 0.950, max sparsity: 0.980 , actual sparsity: 0.950
generated matrix: 200x50, nnz: 500, specified sparsity: 0.950, max sparsity: 0.980 , actual sparsity: 0.950
generated matrix: 200x50, nnz: 500, specified sparsity: 0.950, max sparsity: 0.980 , actual sparsity: 0.950
generated matrix: 200x50, nnz: 500, specified sparsity: 0.950, max sparsity: 0.980 , actual sparsity: 0.950
generated matrix: 200x50, nnz: 500, specified sparsity: 0.950, max sparsity: 0.980 , actual sparsity: 0.950
generated matrix: 200x50, nnz: 500, specified sparsity: 0.950, max sparsity: 0.980 , actual sparsity: 0.950
generated matrix: 200x50, nnz: 500, specified sparsity: 0.950, max sparsity: 0.980 , actual sparsity: 0.950
generated matrix: 200x50, nnz: 500, specified sparsity: 0.950, max sparsity: 0.980 , actual sparsity: 0.950
generated matrix: 200x50, nnz: 500, specified sparsity: 0.950, max sparsity: 0.980 , actual sparsity: 0.950
generated matrix: 200x50, nnz: 500, specified sparsity: 0.950, max sparsity: 0.980 , actual sparsity: 0.950
generated matrix: 200x50, nnz: 500, specified sparsity: 0.950, max sparsity: 0.980 , actual sparsity: 0.950
generated matrix: 200x50, nnz: 500, specified sparsity: 0.950, max sparsity: 0.980 , actual sparsity: 0.950
generated matrix: 200x50, nnz: 500, specified sparsity: 0.950, max sparsity: 0.980 , actual sparsity: 0.950
generated matrix: 200x50, nnz: 500, specified sparsity: 0.950, max sparsity: 0.980 , actual sparsity: 0.950
generated matrix: 200x50, nnz: 500, specified sparsity: 0.950, max sparsity: 0.980 , actual sparsity: 0.950
generated matrix: 200x50, nnz: 500, specified sparsity: 0.950, max sparsity: 0.980 , actual sparsity: 0.950
generated matrix: 200x50, nnz: 500, specified sparsity: 0.950, max sparsity: 0.980 , actual sparsity: 0.950
generated matrix: 200x50, nnz: 500, specified sparsity: 0.950, max sparsity: 0.980 , actual sparsity: 0.950
generated matrix: 200x50, nnz: 500, specified sparsity: 0.950, max sparsity: 0.980 , actual sparsity: 0.950
generated matrix: 200x50, nnz: 500, specified sparsity: 0.950, max sparsity: 0.980 , actual sparsity: 0.950
generated matrix: 200x50, nnz: 250, specified sparsity: 0.975, max sparsity: 0.980 , actual sparsity: 0.975
generated matrix: 200x50, nnz: 250, specified sparsity: 0.975, max sparsity: 0.980 , actual sparsity: 0.975
generated matrix: 200x50, nnz: 250, specified sparsity: 0.975, max sparsity: 0.980 , actual sparsity: 0.975
generated matrix: 200x50, nnz: 250, specified sparsity: 0.975, max sparsity: 0.980 , actual sparsity: 0.975
generated matrix: 200x50, nnz: 250, specified sparsity: 0.975, max sparsity: 0.980 , actual sparsity: 0.975
generated matrix: 200x50, nnz: 250, specified sparsity: 0.975, max sparsity: 0.980 , actual sparsity: 0.975
generated matrix: 200x50, nnz: 250, specified sparsity: 0.975, max sparsity: 0.980 , actual sparsity: 0.975
generated matrix: 200x50, nnz: 250, specified sparsity: 0.975, max sparsity: 0.980 , actual sparsity: 0.975
generated matrix: 200x50, nnz: 250, specified sparsity: 0.975, max sparsity: 0.980 , actual sparsity: 0.975
generated matrix: 200x50, nnz: 250, specified sparsity: 0.975, max sparsity: 0.980 , actual sparsity: 0.975
generated matrix: 200x50, nnz: 250, specified sparsity: 0.975, max sparsity: 0.980 , actual sparsity: 0.975
generated matrix: 200x50, nnz: 250, specified sparsity: 0.975, max sparsity: 0.980 , actual sparsity: 0.975
generated matrix: 200x50, nnz: 250, specified sparsity: 0.975, max sparsity: 0.980 , actual sparsity: 0.975
generated matrix: 200x50, nnz: 250, specified sparsity: 0.975, max sparsity: 0.980 , actual sparsity: 0.975
generated matrix: 200x50, nnz: 250, specified sparsity: 0.975, max sparsity: 0.980 , actual sparsity: 0.975
generated matrix: 200x50, nnz: 250, specified sparsity: 0.975, max sparsity: 0.980 , actual sparsity: 0.975
generated matrix: 200x50, nnz: 250, specified sparsity: 0.975, max sparsity: 0.980 , actual sparsity: 0.975
generated matrix: 200x50, nnz: 250, specified sparsity: 0.975, max sparsity: 0.980 , actual sparsity: 0.975
generated matrix: 200x50, nnz: 250, specified sparsity: 0.975, max sparsity: 0.980 , actual sparsity: 0.975
generated matrix: 200x50, nnz: 250, specified sparsity: 0.975, max sparsity: 0.980 , actual sparsity: 0.975
generated matrix: 200x25, nnz: 750, specified sparsity: 0.850, max sparsity: 0.960 , actual sparsity: 0.850
generated matrix: 200x25, nnz: 750, specified sparsity: 0.850, max sparsity: 0.960 , actual sparsity: 0.850
generated matrix: 200x25, nnz: 750, specified sparsity: 0.850, max sparsity: 0.960 , actual sparsity: 0.850
generated matrix: 200x25, nnz: 750, specified sparsity: 0.850, max sparsity: 0.960 , actual sparsity: 0.850
generated matrix: 200x25, nnz: 750, specified sparsity: 0.850, max sparsity: 0.960 , actual sparsity: 0.850
generated matrix: 200x25, nnz: 750, specified sparsity: 0.850, max sparsity: 0.960 , actual sparsity: 0.850
generated matrix: 200x25, nnz: 750, specified sparsity: 0.850, max sparsity: 0.960 , actual sparsity: 0.850
generated matrix: 200x25, nnz: 750, specified sparsity: 0.850, max sparsity: 0.960 , actual sparsity: 0.850
generated matrix: 200x25, nnz: 750, specified sparsity: 0.850, max sparsity: 0.960 , actual sparsity: 0.850
generated matrix: 200x25, nnz: 750, specified sparsity: 0.850, max sparsity: 0.960 , actual sparsity: 0.850
generated matrix: 200x25, nnz: 750, specified sparsity: 0.850, max sparsity: 0.960 , actual sparsity: 0.850
generated matrix: 200x25, nnz: 750, specified sparsity: 0.850, max sparsity: 0.960 , actual sparsity: 0.850
generated matrix: 200x25, nnz: 750, specified sparsity: 0.850, max sparsity: 0.960 , actual sparsity: 0.850
generated matrix: 200x25, nnz: 750, specified sparsity: 0.850, max sparsity: 0.960 , actual sparsity: 0.850
generated matrix: 200x25, nnz: 750, specified sparsity: 0.850, max sparsity: 0.960 , actual sparsity: 0.850
generated matrix: 200x25, nnz: 750, specified sparsity: 0.850, max sparsity: 0.960 , actual sparsity: 0.850
generated matrix: 200x25, nnz: 750, specified sparsity: 0.850, max sparsity: 0.960 , actual sparsity: 0.850
generated matrix: 200x25, nnz: 750, specified sparsity: 0.850, max sparsity: 0.960 , actual sparsity: 0.850
generated matrix: 200x25, nnz: 750, specified sparsity: 0.850, max sparsity: 0.960 , actual sparsity: 0.850
generated matrix: 200x25, nnz: 750, specified sparsity: 0.850, max sparsity: 0.960 , actual sparsity: 0.850
generated matrix: 200x25, nnz: 500, specified sparsity: 0.900, max sparsity: 0.960 , actual sparsity: 0.900
generated matrix: 200x25, nnz: 500, specified sparsity: 0.900, max sparsity: 0.960 , actual sparsity: 0.900
generated matrix: 200x25, nnz: 500, specified sparsity: 0.900, max sparsity: 0.960 , actual sparsity: 0.900
generated matrix: 200x25, nnz: 500, specified sparsity: 0.900, max sparsity: 0.960 , actual sparsity: 0.900
generated matrix: 200x25, nnz: 500, specified sparsity: 0.900, max sparsity: 0.960 , actual sparsity: 0.900
generated matrix: 200x25, nnz: 500, specified sparsity: 0.900, max sparsity: 0.960 , actual sparsity: 0.900
generated matrix: 200x25, nnz: 500, specified sparsity: 0.900, max sparsity: 0.960 , actual sparsity: 0.900
generated matrix: 200x25, nnz: 500, specified sparsity: 0.900, max sparsity: 0.960 , actual sparsity: 0.900
generated matrix: 200x25, nnz: 500, specified sparsity: 0.900, max sparsity: 0.960 , actual sparsity: 0.900
generated matrix: 200x25, nnz: 500, specified sparsity: 0.900, max sparsity: 0.960 , actual sparsity: 0.900
generated matrix: 200x25, nnz: 500, specified sparsity: 0.900, max sparsity: 0.960 , actual sparsity: 0.900
generated matrix: 200x25, nnz: 500, specified sparsity: 0.900, max sparsity: 0.960 , actual sparsity: 0.900
generated matrix: 200x25, nnz: 500, specified sparsity: 0.900, max sparsity: 0.960 , actual sparsity: 0.900
generated matrix: 200x25, nnz: 500, specified sparsity: 0.900, max sparsity: 0.960 , actual sparsity: 0.900
generated matrix: 200x25, nnz: 500, specified sparsity: 0.900, max sparsity: 0.960 , actual sparsity: 0.900
generated matrix: 200x25, nnz: 500, specified sparsity: 0.900, max sparsity: 0.960 , actual sparsity: 0.900
generated matrix: 200x25, nnz: 500, specified sparsity: 0.900, max sparsity: 0.960 , actual sparsity: 0.900
generated matrix: 200x25, nnz: 500, specified sparsity: 0.900, max sparsity: 0.960 , actual sparsity: 0.900
generated matrix: 200x25, nnz: 500, specified sparsity: 0.900, max sparsity: 0.960 , actual sparsity: 0.900
generated matrix: 200x25, nnz: 500, specified sparsity: 0.900, max sparsity: 0.960 , actual sparsity: 0.900
generated matrix: 200x25, nnz: 375, specified sparsity: 0.925, max sparsity: 0.960 , actual sparsity: 0.925
generated matrix: 200x25, nnz: 375, specified sparsity: 0.925, max sparsity: 0.960 , actual sparsity: 0.925
generated matrix: 200x25, nnz: 375, specified sparsity: 0.925, max sparsity: 0.960 , actual sparsity: 0.925
generated matrix: 200x25, nnz: 375, specified sparsity: 0.925, max sparsity: 0.960 , actual sparsity: 0.925
generated matrix: 200x25, nnz: 375, specified sparsity: 0.925, max sparsity: 0.960 , actual sparsity: 0.925
generated matrix: 200x25, nnz: 375, specified sparsity: 0.925, max sparsity: 0.960 , actual sparsity: 0.925
generated matrix: 200x25, nnz: 375, specified sparsity: 0.925, max sparsity: 0.960 , actual sparsity: 0.925
generated matrix: 200x25, nnz: 375, specified sparsity: 0.925, max sparsity: 0.960 , actual sparsity: 0.925
generated matrix: 200x25, nnz: 375, specified sparsity: 0.925, max sparsity: 0.960 , actual sparsity: 0.925
generated matrix: 200x25, nnz: 375, specified sparsity: 0.925, max sparsity: 0.960 , actual sparsity: 0.925
generated matrix: 200x25, nnz: 375, specified sparsity: 0.925, max sparsity: 0.960 , actual sparsity: 0.925
generated matrix: 200x25, nnz: 375, specified sparsity: 0.925, max sparsity: 0.960 , actual sparsity: 0.925
generated matrix: 200x25, nnz: 375, specified sparsity: 0.925, max sparsity: 0.960 , actual sparsity: 0.925
generated matrix: 200x25, nnz: 375, specified sparsity: 0.925, max sparsity: 0.960 , actual sparsity: 0.925
generated matrix: 200x25, nnz: 375, specified sparsity: 0.925, max sparsity: 0.960 , actual sparsity: 0.925
generated matrix: 200x25, nnz: 375, specified sparsity: 0.925, max sparsity: 0.960 , actual sparsity: 0.925
generated matrix: 200x25, nnz: 375, specified sparsity: 0.925, max sparsity: 0.960 , actual sparsity: 0.925
generated matrix: 200x25, nnz: 375, specified sparsity: 0.925, max sparsity: 0.960 , actual sparsity: 0.925
generated matrix: 200x25, nnz: 375, specified sparsity: 0.925, max sparsity: 0.960 , actual sparsity: 0.925
generated matrix: 200x25, nnz: 375, specified sparsity: 0.925, max sparsity: 0.960 , actual sparsity: 0.925
generated matrix: 200x25, nnz: 250, specified sparsity: 0.950, max sparsity: 0.960 , actual sparsity: 0.950
generated matrix: 200x25, nnz: 250, specified sparsity: 0.950, max sparsity: 0.960 , actual sparsity: 0.950
generated matrix: 200x25, nnz: 250, specified sparsity: 0.950, max sparsity: 0.960 , actual sparsity: 0.950
generated matrix: 200x25, nnz: 250, specified sparsity: 0.950, max sparsity: 0.960 , actual sparsity: 0.950
generated matrix: 200x25, nnz: 250, specified sparsity: 0.950, max sparsity: 0.960 , actual sparsity: 0.950
generated matrix: 200x25, nnz: 250, specified sparsity: 0.950, max sparsity: 0.960 , actual sparsity: 0.950
generated matrix: 200x25, nnz: 250, specified sparsity: 0.950, max sparsity: 0.960 , actual sparsity: 0.950
generated matrix: 200x25, nnz: 250, specified sparsity: 0.950, max sparsity: 0.960 , actual sparsity: 0.950
generated matrix: 200x25, nnz: 250, specified sparsity: 0.950, max sparsity: 0.960 , actual sparsity: 0.950
generated matrix: 200x25, nnz: 250, specified sparsity: 0.950, max sparsity: 0.960 , actual sparsity: 0.950
generated matrix: 200x25, nnz: 250, specified sparsity: 0.950, max sparsity: 0.960 , actual sparsity: 0.950
generated matrix: 200x25, nnz: 250, specified sparsity: 0.950, max sparsity: 0.960 , actual sparsity: 0.950
generated matrix: 200x25, nnz: 250, specified sparsity: 0.950, max sparsity: 0.960 , actual sparsity: 0.950
generated matrix: 200x25, nnz: 250, specified sparsity: 0.950, max sparsity: 0.960 , actual sparsity: 0.950
generated matrix: 200x25, nnz: 250, specified sparsity: 0.950, max sparsity: 0.960 , actual sparsity: 0.950
generated matrix: 200x25, nnz: 250, specified sparsity: 0.950, max sparsity: 0.960 , actual sparsity: 0.950
generated matrix: 200x25, nnz: 250, specified sparsity: 0.950, max sparsity: 0.960 , actual sparsity: 0.950
generated matrix: 200x25, nnz: 250, specified sparsity: 0.950, max sparsity: 0.960 , actual sparsity: 0.950
generated matrix: 200x25, nnz: 250, specified sparsity: 0.950, max sparsity: 0.960 , actual sparsity: 0.950
generated matrix: 200x25, nnz: 250, specified sparsity: 0.950, max sparsity: 0.960 , actual sparsity: 0.950
generated matrix: 2000x500, nnz: 100000, specified sparsity: 0.900, max sparsity: 0.998 , actual sparsity: 0.900
generated matrix: 2000x500, nnz: 100000, specified sparsity: 0.900, max sparsity: 0.998 , actual sparsity: 0.900
generated matrix: 2000x500, nnz: 100000, specified sparsity: 0.900, max sparsity: 0.998 , actual sparsity: 0.900
generated matrix: 2000x500, nnz: 100000, specified sparsity: 0.900, max sparsity: 0.998 , actual sparsity: 0.900
generated matrix: 2000x500, nnz: 100000, specified sparsity: 0.900, max sparsity: 0.998 , actual sparsity: 0.900
generated matrix: 2000x500, nnz: 100000, specified sparsity: 0.900, max sparsity: 0.998 , actual sparsity: 0.900
generated matrix: 2000x500, nnz: 100000, specified sparsity: 0.900, max sparsity: 0.998 , actual sparsity: 0.900
generated matrix: 2000x500, nnz: 100000, specified sparsity: 0.900, max sparsity: 0.998 , actual sparsity: 0.900
generated matrix: 2000x500, nnz: 100000, specified sparsity: 0.900, max sparsity: 0.998 , actual sparsity: 0.900
generated matrix: 2000x500, nnz: 100000, specified sparsity: 0.900, max sparsity: 0.998 , actual sparsity: 0.900
generated matrix: 2000x500, nnz: 100000, specified sparsity: 0.900, max sparsity: 0.998 , actual sparsity: 0.900
generated matrix: 2000x500, nnz: 100000, specified sparsity: 0.900, max sparsity: 0.998 , actual sparsity: 0.900
generated matrix: 2000x500, nnz: 100000, specified sparsity: 0.900, max sparsity: 0.998 , actual sparsity: 0.900
generated matrix: 2000x500, nnz: 100000, specified sparsity: 0.900, max sparsity: 0.998 , actual sparsity: 0.900
generated matrix: 2000x500, nnz: 100000, specified sparsity: 0.900, max sparsity: 0.998 , actual sparsity: 0.900
generated matrix: 2000x500, nnz: 100000, specified sparsity: 0.900, max sparsity: 0.998 , actual sparsity: 0.900
generated matrix: 2000x500, nnz: 100000, specified sparsity: 0.900, max sparsity: 0.998 , actual sparsity: 0.900
generated matrix: 2000x500, nnz: 100000, specified sparsity: 0.900, max sparsity: 0.998 , actual sparsity: 0.900
generated matrix: 2000x500, nnz: 100000, specified sparsity: 0.900, max sparsity: 0.998 , actual sparsity: 0.900
generated matrix: 2000x500, nnz: 100000, specified sparsity: 0.900, max sparsity: 0.998 , actual sparsity: 0.900
generated matrix: 2000x500, nnz: 75000, specified sparsity: 0.925, max sparsity: 0.998 , actual sparsity: 0.925
generated matrix: 2000x500, nnz: 75000, specified sparsity: 0.925, max sparsity: 0.998 , actual sparsity: 0.925
generated matrix: 2000x500, nnz: 75000, specified sparsity: 0.925, max sparsity: 0.998 , actual sparsity: 0.925
generated matrix: 2000x500, nnz: 75000, specified sparsity: 0.925, max sparsity: 0.998 , actual sparsity: 0.925
generated matrix: 2000x500, nnz: 75000, specified sparsity: 0.925, max sparsity: 0.998 , actual sparsity: 0.925
generated matrix: 2000x500, nnz: 75000, specified sparsity: 0.925, max sparsity: 0.998 , actual sparsity: 0.925
generated matrix: 2000x500, nnz: 75000, specified sparsity: 0.925, max sparsity: 0.998 , actual sparsity: 0.925
generated matrix: 2000x500, nnz: 75000, specified sparsity: 0.925, max sparsity: 0.998 , actual sparsity: 0.925
generated matrix: 2000x500, nnz: 75000, specified sparsity: 0.925, max sparsity: 0.998 , actual sparsity: 0.925
generated matrix: 2000x500, nnz: 75000, specified sparsity: 0.925, max sparsity: 0.998 , actual sparsity: 0.925
generated matrix: 2000x500, nnz: 75000, specified sparsity: 0.925, max sparsity: 0.998 , actual sparsity: 0.925
generated matrix: 2000x500, nnz: 75000, specified sparsity: 0.925, max sparsity: 0.998 , actual sparsity: 0.925
generated matrix: 2000x500, nnz: 75000, specified sparsity: 0.925, max sparsity: 0.998 , actual sparsity: 0.925
generated matrix: 2000x500, nnz: 75000, specified sparsity: 0.925, max sparsity: 0.998 , actual sparsity: 0.925
generated matrix: 2000x500, nnz: 75000, specified sparsity: 0.925, max sparsity: 0.998 , actual sparsity: 0.925
generated matrix: 2000x500, nnz: 75000, specified sparsity: 0.925, max sparsity: 0.998 , actual sparsity: 0.925
generated matrix: 2000x500, nnz: 75000, specified sparsity: 0.925, max sparsity: 0.998 , actual sparsity: 0.925
generated matrix: 2000x500, nnz: 75000, specified sparsity: 0.925, max sparsity: 0.998 , actual sparsity: 0.925
generated matrix: 2000x500, nnz: 75000, specified sparsity: 0.925, max sparsity: 0.998 , actual sparsity: 0.925
generated matrix: 2000x500, nnz: 75000, specified sparsity: 0.925, max sparsity: 0.998 , actual sparsity: 0.925
generated matrix: 2000x500, nnz: 50000, specified sparsity: 0.950, max sparsity: 0.998 , actual sparsity: 0.950
generated matrix: 2000x500, nnz: 50000, specified sparsity: 0.950, max sparsity: 0.998 , actual sparsity: 0.950
generated matrix: 2000x500, nnz: 50000, specified sparsity: 0.950, max sparsity: 0.998 , actual sparsity: 0.950
generated matrix: 2000x500, nnz: 50000, specified sparsity: 0.950, max sparsity: 0.998 , actual sparsity: 0.950
generated matrix: 2000x500, nnz: 50000, specified sparsity: 0.950, max sparsity: 0.998 , actual sparsity: 0.950
generated matrix: 2000x500, nnz: 50000, specified sparsity: 0.950, max sparsity: 0.998 , actual sparsity: 0.950
generated matrix: 2000x500, nnz: 50000, specified sparsity: 0.950, max sparsity: 0.998 , actual sparsity: 0.950
generated matrix: 2000x500, nnz: 50000, specified sparsity: 0.950, max sparsity: 0.998 , actual sparsity: 0.950
generated matrix: 2000x500, nnz: 50000, specified sparsity: 0.950, max sparsity: 0.998 , actual sparsity: 0.950
generated matrix: 2000x500, nnz: 50000, specified sparsity: 0.950, max sparsity: 0.998 , actual sparsity: 0.950
generated matrix: 2000x500, nnz: 50000, specified sparsity: 0.950, max sparsity: 0.998 , actual sparsity: 0.950
generated matrix: 2000x500, nnz: 50000, specified sparsity: 0.950, max sparsity: 0.998 , actual sparsity: 0.950
generated matrix: 2000x500, nnz: 50000, specified sparsity: 0.950, max sparsity: 0.998 , actual sparsity: 0.950
generated matrix: 2000x500, nnz: 50000, specified sparsity: 0.950, max sparsity: 0.998 , actual sparsity: 0.950
generated matrix: 2000x500, nnz: 50000, specified sparsity: 0.950, max sparsity: 0.998 , actual sparsity: 0.950
generated matrix: 2000x500, nnz: 50000, specified sparsity: 0.950, max sparsity: 0.998 , actual sparsity: 0.950
generated matrix: 2000x500, nnz: 50000, specified sparsity: 0.950, max sparsity: 0.998 , actual sparsity: 0.950
generated matrix: 2000x500, nnz: 50000, specified sparsity: 0.950, max sparsity: 0.998 , actual sparsity: 0.950
generated matrix: 2000x500, nnz: 50000, specified sparsity: 0.950, max sparsity: 0.998 , actual sparsity: 0.950
generated matrix: 2000x500, nnz: 50000, specified sparsity: 0.950, max sparsity: 0.998 , actual sparsity: 0.950
generated matrix: 2000x500, nnz: 25000, specified sparsity: 0.975, max sparsity: 0.998 , actual sparsity: 0.975
generated matrix: 2000x500, nnz: 25000, specified sparsity: 0.975, max sparsity: 0.998 , actual sparsity: 0.975
generated matrix: 2000x500, nnz: 25000, specified sparsity: 0.975, max sparsity: 0.998 , actual sparsity: 0.975
generated matrix: 2000x500, nnz: 25000, specified sparsity: 0.975, max sparsity: 0.998 , actual sparsity: 0.975
generated matrix: 2000x500, nnz: 25000, specified sparsity: 0.975, max sparsity: 0.998 , actual sparsity: 0.975
generated matrix: 2000x500, nnz: 25000, specified sparsity: 0.975, max sparsity: 0.998 , actual sparsity: 0.975
generated matrix: 2000x500, nnz: 25000, specified sparsity: 0.975, max sparsity: 0.998 , actual sparsity: 0.975
generated matrix: 2000x500, nnz: 25000, specified sparsity: 0.975, max sparsity: 0.998 , actual sparsity: 0.975
generated matrix: 2000x500, nnz: 25000, specified sparsity: 0.975, max sparsity: 0.998 , actual sparsity: 0.975
generated matrix: 2000x500, nnz: 25000, specified sparsity: 0.975, max sparsity: 0.998 , actual sparsity: 0.975
generated matrix: 2000x500, nnz: 25000, specified sparsity: 0.975, max sparsity: 0.998 , actual sparsity: 0.975
generated matrix: 2000x500, nnz: 25000, specified sparsity: 0.975, max sparsity: 0.998 , actual sparsity: 0.975
generated matrix: 2000x500, nnz: 25000, specified sparsity: 0.975, max sparsity: 0.998 , actual sparsity: 0.975
generated matrix: 2000x500, nnz: 25000, specified sparsity: 0.975, max sparsity: 0.998 , actual sparsity: 0.975
generated matrix: 2000x500, nnz: 25000, specified sparsity: 0.975, max sparsity: 0.998 , actual sparsity: 0.975
generated matrix: 2000x500, nnz: 25000, specified sparsity: 0.975, max sparsity: 0.998 , actual sparsity: 0.975
generated matrix: 2000x500, nnz: 25000, specified sparsity: 0.975, max sparsity: 0.998 , actual sparsity: 0.975
generated matrix: 2000x500, nnz: 25000, specified sparsity: 0.975, max sparsity: 0.998 , actual sparsity: 0.975
generated matrix: 2000x500, nnz: 25000, specified sparsity: 0.975, max sparsity: 0.998 , actual sparsity: 0.975
generated matrix: 2000x500, nnz: 25000, specified sparsity: 0.975, max sparsity: 0.998 , actual sparsity: 0.975
generated matrix: 2000x500, nnz: 10000, specified sparsity: 0.990, max sparsity: 0.998 , actual sparsity: 0.990
generated matrix: 2000x500, nnz: 10000, specified sparsity: 0.990, max sparsity: 0.998 , actual sparsity: 0.990
generated matrix: 2000x500, nnz: 10000, specified sparsity: 0.990, max sparsity: 0.998 , actual sparsity: 0.990
generated matrix: 2000x500, nnz: 10000, specified sparsity: 0.990, max sparsity: 0.998 , actual sparsity: 0.990
generated matrix: 2000x500, nnz: 10000, specified sparsity: 0.990, max sparsity: 0.998 , actual sparsity: 0.990
generated matrix: 2000x500, nnz: 10000, specified sparsity: 0.990, max sparsity: 0.998 , actual sparsity: 0.990
generated matrix: 2000x500, nnz: 10000, specified sparsity: 0.990, max sparsity: 0.998 , actual sparsity: 0.990
generated matrix: 2000x500, nnz: 10000, specified sparsity: 0.990, max sparsity: 0.998 , actual sparsity: 0.990
generated matrix: 2000x500, nnz: 10000, specified sparsity: 0.990, max sparsity: 0.998 , actual sparsity: 0.990
generated matrix: 2000x500, nnz: 10000, specified sparsity: 0.990, max sparsity: 0.998 , actual sparsity: 0.990
generated matrix: 2000x500, nnz: 10000, specified sparsity: 0.990, max sparsity: 0.998 , actual sparsity: 0.990
generated matrix: 2000x500, nnz: 10000, specified sparsity: 0.990, max sparsity: 0.998 , actual sparsity: 0.990
generated matrix: 2000x500, nnz: 10000, specified sparsity: 0.990, max sparsity: 0.998 , actual sparsity: 0.990
generated matrix: 2000x500, nnz: 10000, specified sparsity: 0.990, max sparsity: 0.998 , actual sparsity: 0.990
generated matrix: 2000x500, nnz: 10000, specified sparsity: 0.990, max sparsity: 0.998 , actual sparsity: 0.990
generated matrix: 2000x500, nnz: 10000, specified sparsity: 0.990, max sparsity: 0.998 , actual sparsity: 0.990
generated matrix: 2000x500, nnz: 10000, specified sparsity: 0.990, max sparsity: 0.998 , actual sparsity: 0.990
generated matrix: 2000x500, nnz: 10000, specified sparsity: 0.990, max sparsity: 0.998 , actual sparsity: 0.990
generated matrix: 2000x500, nnz: 10000, specified sparsity: 0.990, max sparsity: 0.998 , actual sparsity: 0.990
generated matrix: 2000x500, nnz: 10000, specified sparsity: 0.990, max sparsity: 0.998 , actual sparsity: 0.990
generated matrix: 2500x2000, nnz: 250000, specified sparsity: 0.950, max sparsity: 1.000 , actual sparsity: 0.950
generated matrix: 2500x2000, nnz: 250000, specified sparsity: 0.950, max sparsity: 1.000 , actual sparsity: 0.950
generated matrix: 2500x2000, nnz: 250000, specified sparsity: 0.950, max sparsity: 1.000 , actual sparsity: 0.950
generated matrix: 2500x2000, nnz: 250000, specified sparsity: 0.950, max sparsity: 1.000 , actual sparsity: 0.950
generated matrix: 2500x2000, nnz: 250000, specified sparsity: 0.950, max sparsity: 1.000 , actual sparsity: 0.950
generated matrix: 2500x2000, nnz: 250000, specified sparsity: 0.950, max sparsity: 1.000 , actual sparsity: 0.950
generated matrix: 2500x2000, nnz: 250000, specified sparsity: 0.950, max sparsity: 1.000 , actual sparsity: 0.950
generated matrix: 2500x2000, nnz: 250000, specified sparsity: 0.950, max sparsity: 1.000 , actual sparsity: 0.950
generated matrix: 2500x2000, nnz: 250000, specified sparsity: 0.950, max sparsity: 1.000 , actual sparsity: 0.950
generated matrix: 2500x2000, nnz: 250000, specified sparsity: 0.950, max sparsity: 1.000 , actual sparsity: 0.950
generated matrix: 2500x2000, nnz: 250000, specified sparsity: 0.950, max sparsity: 1.000 , actual sparsity: 0.950
generated matrix: 2500x2000, nnz: 250000, specified sparsity: 0.950, max sparsity: 1.000 , actual sparsity: 0.950
generated matrix: 2500x2000, nnz: 250000, specified sparsity: 0.950, max sparsity: 1.000 , actual sparsity: 0.950
generated matrix: 2500x2000, nnz: 250000, specified sparsity: 0.950, max sparsity: 1.000 , actual sparsity: 0.950
generated matrix: 2500x2000, nnz: 250000, specified sparsity: 0.950, max sparsity: 1.000 , actual sparsity: 0.950
generated matrix: 2500x2000, nnz: 250000, specified sparsity: 0.950, max sparsity: 1.000 , actual sparsity: 0.950
generated matrix: 2500x2000, nnz: 250000, specified sparsity: 0.950, max sparsity: 1.000 , actual sparsity: 0.950
generated matrix: 2500x2000, nnz: 250000, specified sparsity: 0.950, max sparsity: 1.000 , actual sparsity: 0.950
generated matrix: 2500x2000, nnz: 250000, specified sparsity: 0.950, max sparsity: 1.000 , actual sparsity: 0.950
generated matrix: 2500x2000, nnz: 250000, specified sparsity: 0.950, max sparsity: 1.000 , actual sparsity: 0.950
generated matrix: 2500x2000, nnz: 125000, specified sparsity: 0.975, max sparsity: 1.000 , actual sparsity: 0.975
generated matrix: 2500x2000, nnz: 125000, specified sparsity: 0.975, max sparsity: 1.000 , actual sparsity: 0.975
generated matrix: 2500x2000, nnz: 125000, specified sparsity: 0.975, max sparsity: 1.000 , actual sparsity: 0.975
generated matrix: 2500x2000, nnz: 125000, specified sparsity: 0.975, max sparsity: 1.000 , actual sparsity: 0.975
generated matrix: 2500x2000, nnz: 125000, specified sparsity: 0.975, max sparsity: 1.000 , actual sparsity: 0.975
generated matrix: 2500x2000, nnz: 125000, specified sparsity: 0.975, max sparsity: 1.000 , actual sparsity: 0.975
generated matrix: 2500x2000, nnz: 125000, specified sparsity: 0.975, max sparsity: 1.000 , actual sparsity: 0.975
generated matrix: 2500x2000, nnz: 125000, specified sparsity: 0.975, max sparsity: 1.000 , actual sparsity: 0.975
